1	651
2	651
3	651
4	651
5	651
5	35679
5	51258
5	67742
6	651
7	651
8	651
9	651
10	651
11	651
12	651
13	651
14	651
15	3539
15	6281
15	13033
15	19654
15	36825
15	63309
16	12855
16	22542
16	66857
16	72969
17	12717
17	18180
18	46227
19	2900
19	8134
19	8372
19	14870
19	24571
19	24613
19	27033
19	39045
19	41213
19	42515
19	47074
19	55352
19	56229
19	62725
19	70808
20	24928
21	12660
21	52766
21	67737
21	74269
22	11651
22	15340
23	6280
23	6668
23	8891
23	9691
23	11242
23	16968
23	21564
23	21974
23	32895
23	34210
23	37431
23	39943
23	61154
23	63453
23	70982
24	10894
25	13756
26	11500
26	32976
27	1588
27	53170
27	66238
27	67108
28	10197
29	2695
29	29153
29	29426
29	44825
29	58846
29	60683
29	68276
29	73808
29	74205
29	78267
30	1241
30	3008
30	4076
30	4936
30	15957
30	19228
30	22215
30	22302
30	22963
30	25139
30	29153
30	29495
30	31028
30	31328
30	34648
30	45065
30	55795
30	60058
30	62506
30	62591
30	64329
30	64569
30	66277
30	66742
30	69962
30	75247
30	76925
30	78630
31	55175
32	1703
32	4372
32	5805
32	7062
32	7238
32	12426
32	13652
32	14252
32	15578
32	19944
32	24741
32	32531
32	33272
32	37813
32	50448
32	51324
32	52127
32	53699
32	60650
32	61069
32	61592
32	62145
32	63969
32	64539
32	65313
32	65932
32	70609
32	73225
33	32779
33	37708
33	39930
33	65358
34	8663
34	35390
35	35000
36	53588
37	58151
38	4936
38	15150
38	35980
38	65623
38	66724
38	75835
39	54620
40	63695
42	9728
42	27794
42	63022
43	21509
43	45096
44	26318
46	18964
47	38299
48	25863
48	35731
49	35731
49	45636
49	49049
49	68553
50	11423
50	17390
50	41542
50	59244
50	66124
50	77745
53	18964
54	1968
54	7264
54	14445
54	20986
54	63537
57	9292
57	18964
59	65991
60	4217
60	4255
60	6475
60	7898
60	16144
60	21082
60	23388
60	26426
60	38114
60	47494
60	52198
60	62082
60	65082
60	73225
60	73351
61	65681
62	14197
63	1845
63	9431
63	10725
63	20673
63	24676
63	29909
63	33450
63	35609
63	43175
63	43878
63	44437
63	51103
63	51448
63	61050
63	64569
63	70070
63	72084
63	72368
64	27064
64	30638
64	62681
64	71900
65	1190
65	10251
66	3184
67	5767
67	8021
67	14156
67	16658
67	16733
67	21509
67	22903
67	25681
67	37813
67	40343
67	41229
67	45945
67	47066
67	51544
67	52198
67	52502
67	52680
67	55981
67	57995
67	62888
67	76199
67	76243
67	78572
68	14531
69	18964
70	32662
71	45238
72	6784
72	29399
72	68733
73	72842
74	14434
74	14845
74	17863
74	19278
74	20673
74	23373
74	55720
74	58048
74	59184
74	64374
74	78246
75	18964
77	5796
77	6850
77	10123
77	12708
77	16144
77	22865
77	27663
77	29438
77	29530
77	32136
77	36697
77	38598
77	43522
77	43946
77	47494
77	52680
77	53441
77	53792
77	54867
77	54976
77	56054
77	59165
77	59336
77	62888
77	68118
77	69297
77	69918
77	70070
77	70443
77	70839
77	73575
77	74245
77	76088
77	77585
77	78172
77	78384
77	78780
77	78932
78	60572
79	210
79	218
79	236
79	289
79	574
79	631
79	1187
79	1190
79	1256
79	1433
79	1660
79	2101
79	2124
79	2153
79	2335
79	2421
79	2635
79	2774
79	3367
79	3421
79	3697
79	3791
79	3800
79	4182
79	4219
79	4613
79	4825
79	5227
79	5405
79	5568
79	5606
79	5687
79	5892
79	6581
79	6607
79	6699
79	6850
79	7139
79	7288
79	7334
79	7371
79	8051
79	8134
79	8543
79	8565
79	8569
79	8949
79	9074
79	9130
79	9171
79	9369
79	9449
79	9718
79	9729
79	9765
79	9771
79	9960
79	10066
79	10353
79	10473
79	11270
79	11332
79	11397
79	11420
79	11668
79	11756
79	11958
79	12345
79	12821
79	13505
79	13890
79	14197
79	14327
79	14861
79	15230
79	15594
79	15797
79	15896
79	16025
79	16303
79	16570
79	16581
79	16671
79	16696
79	16795
79	16886
79	17089
79	17110
79	17441
79	17754
79	17815
79	18010
79	18146
79	18516
79	18520
79	18537
79	18763
79	18852
79	19143
79	19192
79	19418
79	19718
79	20029
79	20039
79	20260
79	20318
79	20563
79	20597
79	20673
79	20962
79	21367
79	21393
79	21442
79	21564
79	22047
79	22229
79	22304
79	22828
79	22871
79	23201
79	23243
79	23416
79	23576
79	23675
79	23769
79	23786
79	23812
79	23977
79	24029
79	24439
79	24595
79	24665
79	25082
79	25139
79	25197
79	25218
79	25481
79	25701
79	25718
79	26480
79	26530
79	26726
79	27040
79	27562
79	27881
79	27980
79	28119
79	28355
79	28833
79	29126
79	29406
79	29481
79	29755
79	29907
79	29983
79	30005
79	30093
79	30523
79	31035
79	31193
79	31238
79	31279
79	31314
79	31442
79	31530
79	31821
79	32042
79	32105
79	32124
79	32412
79	33360
79	33532
79	33699
79	33844
79	34204
79	34654
79	34770
79	34817
79	34941
79	35375
79	35609
79	35684
79	35731
79	36158
79	36320
79	36602
79	36825
79	36919
79	37097
79	37453
79	37484
79	37545
79	37563
79	37896
79	38203
79	38446
79	38564
79	38764
79	38908
79	39050
79	39357
79	39381
79	39395
79	40155
79	40327
79	40468
79	40487
79	40533
79	40810
79	40938
79	41276
79	41288
79	41668
79	42420
79	42497
79	42666
79	42674
79	42969
79	43170
79	43305
79	43440
79	43692
79	43705
79	44018
79	44197
79	44248
79	45103
79	45636
79	45955
79	46080
79	46235
79	46281
79	46696
79	46954
79	46991
79	47249
79	47366
79	47628
79	47643
79	48135
79	48200
79	49058
79	49180
79	49354
79	49726
79	49754
79	49760
79	49835
79	50029
79	50278
79	50300
79	50317
79	50705
79	50720
79	50773
79	50852
79	51127
79	51397
79	51451
79	51543
79	51565
79	51718
79	52120
79	52197
79	52369
79	52746
79	53209
79	53234
79	53345
79	53514
79	53563
79	53704
79	53715
79	53804
79	53809
79	53812
79	54894
79	55092
79	55874
79	55896
79	56525
79	56766
79	57244
79	57819
79	58468
79	58727
79	59172
79	59438
79	59555
79	59727
79	59762
79	59941
79	60147
79	60232
79	60436
79	60618
79	60650
79	60683
79	60709
79	60711
79	61664
79	61812
79	62137
79	62158
79	62292
79	62412
79	62501
79	62553
79	62616
79	62705
79	62847
79	63058
79	63348
79	63435
79	63793
79	64131
79	64168
79	64301
79	64315
79	64329
79	64441
79	64497
79	65058
79	65195
79	65460
79	65610
79	65729
