59	56
72	13
81	41
58	5
82	79
56	18
98	29
43	26
41	27
98	1
81	50
76	67
93	15
71	9
98	96
92	91
79	51
37	17
89	57
62	39
94	23
84	60
79	49
13	7
53	8
84	47
47	39
88	67
83	39
35	13
70	21
33	14
38	9
49	15
17	15
64	46
75	8
93	34
59	37
67	12
19	18
82	15
90	81
62	35
83	15
90	10
78	77
86	20
78	11
62	11
41	18
98	62
73	61
80	21
88	28
83	56
97	34
92	87
93	78
36	23
55	19
40	24
99	67
71	14
50	8
75	0
63	33
68	64
34	16
67	37
73	56
35	10
85	10
63	23
33	2
82	55
41	30
37	11
59	30
20	5
23	13
22	7
89	25
69	36
90	63
91	19
80	41
70	20
61	12
33	1
42	7
61	48
11	4
57	17
89	68
63	40
43	40
96	89
23	10
88	55
39	20
98	71
83	69
3	1
45	31
97	82
45	26
42	1
39	12
76	21
46	44
93	32
29	12
67	6
58	53
92	88
55	39
27	2
89	72
81	65
19	16
71	39
92	68
77	61
65	40
31	10
98	3
77	58
59	17
81	2
50	3
90	75
93	67
28	3
70	2
96	22
99	13
78	37
73	12
13	11
71	66
78	56
31	26
18	17
98	94
75	26
71	26
87	16
29	13
55	30
30	14
61	34
90	32
30	2
73	16
64	45
85	38
60	1
67	39
81	53
81	76
81	43
63	30
82	58
75	37
52	10
72	52
98	15
61	54
37	6
53	38
50	36
18	15
53	36
95	93
98	2
54	35
70	36
91	44
70	4
35	33
75	39
81	11
81	21
56	1
46	18
29	17
53	46
90	8
26	25
73	27
95	1
88	52
98	47
60	19
92	27
99	80
76	44
25	5
88	65
82	61
83	28
92	56
83	27
44	24
47	11
87	19
60	15
68	11
69	46
54	33
42	36
86	19
81	39
60	38
80	57
94	39
70	43
88	44
82	33
40	35
57	54
65	3
45	32
97	68
46	35
46	38
85	80
51	37
98	67
94	71
31	7
80	35
34	15
70	37
57	0
73	41
94	44
23	18
65	13
85	8
36	2
65	24
89	48
54	20
68	60
79	41
62	48
31	27
82	23
98	52
74	0
86	53
60	6
96	61
73	47
32	19
54	34
99	86
92	21
73	4
59	50
89	16
93	20
69	33
90	46
47	18
66	1
37	9
36	20
72	56
56	16
89	44
30	4
34	2
93	5
65	30
70	42
96	75
29	10
49	0
78	19
34	14
84	12
2	1
10	0
73	3
86	15
69	48
85	49
72	51
63	29
85	57
47	38
83	37
73	72
28	10
72	36
62	38
95	23
85	76
76	17
96	11
49	38
88	30
82	3
87	23
70	22
63	3
61	59
70	28
72	6
42	30
68	38
75	74
69	10
92	72
85	84
75	6
80	47
58	44
44	43
99	92
78	64
42	11
57	37
95	79
77	30
14	1
31	16
37	0
69	35
75	66
46	22
79	16
79	72
93	6
52	32
53	34
46	30
26	1
46	7
98	19
72	7
45	7
86	84
59	40
63	27
85	56
20	10
78	8
26	22
80	44
89	8
82	47
54	2
79	65
39	34
55	53
84	78
71	64
91	65
29	19
98	51
87	18
64	33
87	80
26	13
73	24
82	17
93	50
45	17
19	13
91	49
19	5
84	68
30	0
48	28
87	57
58	38
87	60
72	11
79	66
75	21
98	46
61	49
88	59
51	8
60	11
76	5
51	43
58	4
63	9
71	23
73	0
33	29
92	57
79	0
41	11
93	73
25	13
32	18
60	31
46	27
62	24
97	87
71	69
93	63
99	11
75	69
34	29
48	0
50	5
52	45
36	29
73	26
92	73
67	8
42	26
74	4
87	37
97	23
76	23
32	8
81	1
69	49
57	33
65	15
67	23
98	33
71	65
60	41
69	56
93	16
74	28
26	19
92	28
48	45
79	71
43	1
74	55
70	7
85	83
79	12
65	0
36	8
87	42
53	0
41	13
78	49
88	51
60	27
81	18
86	67
81	78
69	63
42	17
25	14
49	46
47	32
32	27
63	7
85	32
90	89
99	47
83	19
81	44
77	42
25	12
43	9
8	2
93	47
75	31
99	81
48	39
76	3
98	16
86	78
84	77
75	36
71	47
67	27
85	47
39	17
62	47
62	43
28	26
79	42
68	58
59	11
25	16
22	6
85	78
77	65
60	5
91	55
61	3
32	24
83	30
35	29
62	54
79	6
61	13
17	16
62	14
45	34
99	19
53	48
51	39
65	61
81	14
60	2
83	55
89	47
22	14
84	40
39	13
69	55
55	24
60	7
22	15
96	77
72	15
65	50
97	5
80	1
56	14
43	3
52	21
92	19
92	89
82	70
47	40
95	57
73	69
61	47
5	0
86	85
80	2
90	23
90	42
87	6
41	17
19	10
93	42
98	58
24	21
31	5
36	4
22	13
42	8
84	83
71	3
26	2
62	34
88	57
67	13
64	43
99	23
84	15
63	50
83	60
87	43
63	43
38	0
87	63
85	16
67	4
85	31
18	16
85	52
97	96
33	5
50	28
29	5
66	7
41	24
64	19
59	36
28	13
75	53
43	21
72	38
83	73
96	64
86	35
81	62
7	0
96	55
59	39
88	33
20	7
52	11
95	66
24	0
84	66
89	51
38	15
77	1
57	28
62	57
85	23
79	44
98	27
60	24
53	11
59	10
66	58
79	29
42	4
72	59
17	13
80	60
50	0
94	58
56	29
81	45
87	44
89	73
31	14
35	34
78	25
81	19
72	71
85	26
11	6
59	5
98	11
78	71
59	38
73	7
46	40
78	29
71	51
60	54
66	4
94	90
22	8
